"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Hamish Grieve","Mark Bakshi, Brad Booker","Matt Lieberman, Hamish Grieve","Paramount Pictures, WWE Studios, Good Universe, Reel FX Creative Studios, Paramount Animation, Walden Media","PG (Some Action and Rude Humor)","Kids & Family, Comedy, Fantasy, Animation","English","Dec 15, 2021","1h 44m","Dolby Atmos, Dolby Digital","Scope (2.35:1)","In a world where monster wrestling is a global sport and monsters are superstar athletes, teenage Winnie looks to follow in her father's footsteps by coaching a lovable underdog monster into a champion.",44,48,"Rumble"
