"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"René Clément","Robert Dorfmann","Jean Aurenche, Pierre Bost, Francois Boyer, René Clément","Criterion Collection, Times Film Corporation","Silver Films","Drama","French (France)","Dec 8, 1952, Wide","Dec 6, 2005","$14.0K","1h 27m","Mono","Orphaned after a Nazi air raid, Paulette (Brigitte Fossey), a young Parisian girl, runs into Michel (Georges Poujouly), an older peasant boy, and the two quickly become close. Together, they try to make sense of the chaotic and crumbling world around them, attempting to cope with death as they create a burial ground for Paulette's deceased pet dog. Eventually, however, Paulette's stay with Michel's family is threatened by the harsh realities of wartime.",100,92,"Forbidden Games"
