"Director","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Patryk Vega","Patryk Vega","Showmax, Vega Investments","Crime, Drama, Mystery & Thriller","Polish","Apr 22, 2020","1h 33m","A Polish police officer hunts a serial killer who claims a new victim every evening at 6 o'clock.",86,55,"Plagues of Breslau"
