"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Rerelease Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"John Carpenter","Debra Hill, John Carpenter","Debra Hill, John Carpenter","Compass International Pictures","Falcon Films","R","Holiday, Horror, Mystery & Thriller","English","Oct 25, 1978, Wide","Sep 27, 2018","Mar 18, 2017","$47.5M","1h 31m","Mono","Scope (2.35:1)","On a cold Halloween night in 1963, six year old Michael Myers brutally murdered his 17-year-old sister, Judith. He was sentenced and locked away for 15 years. But on October 30, 1978, while being transferred for a court date, a 21-year-old Michael Myers steals a car and escapes Smith's Grove. He returns to his quiet hometown of Haddonfield, Illinois, where he looks for his next victims.",96,89,"Halloween"
