"Director","Producer","Screenwriter","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Milcho Manchevski","Münire Armstrong, Anja Wedell","Milcho Manchevski, W.P. Rosenthal","Drama","English","1h 42m","A charismatic, mercurial and troubled former Marine returns from Iraq and inadvertently becomes the center of a documentary film while she tries to integrate herself back into society and regain custody of her young daughter.",60,NA,"Bikini Moon"
