"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Tyler Perry","Ozzie Areu, Roger M. Bobb, Paul Hall","Tyler Perry","Lionsgate Films","Lionsgate Films","R (Language|A Rape|Sexual Content|Some Disturbing Violence)","Drama","English","Nov 5, 2010, Wide","May 6, 2015","$37.7M","2h 14m","SDDS, Dolby Digital, DTS","In New York, a group of black women, most of whom live in the same Harlem apartment building, faces personal crises, heartbreak and other challenges. Crystal (Kimberly Elise) faces an unhappy existence as an abused lover. Jo (Janet Jackson) is a successful magazine editor, but her husband has a secret double life. Juanita (Loretta Devine) is a relationship counselor but cannot seem to get her love life in order. These three and others become bound together by their experiences.",32,73,"For Colored Girls"
