"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Hilal Baydarov","Elshan Abbasov, Hilal Baydarov","Hilal Baydarov","Ucqar Film, Louverture Films, Estudios Splendor Omnia","Drama","Azerbaijani","1h 28m","Davud is a misunderstood, restless young man in search of people who will bring meaning and love to his life. When he does find love, it's in the place that he's always lived. But it may be too late for him.",73,NA,"In Between Dying"
