"Director","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Alexandre Bustillo, Julien Maury","Alexandre Bustillo, Julien Maury","Radar Films","Horror, Mystery & Thriller","English","Nov 5, 2021","1h 25m","Deep below the surface of a seemingly tranquil remote lake lies a perfectly preserved family home. When a young influencer couple sets out to explore the submerged house to capture uncharted content for their social media followers, their dive turns into a nightmare as they discover a sinister presence. With limited oxygen supply and time running against them, the couple must find a way to escape the underwater house of horrors before it's too late.",74,31,"The Deep House"
