"Director","Producer","Screenwriter","Distributor","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Peter Parlow","James Paul Dallas, James N. Kienitz Wilkins, Robin Schavoir","James N. Kienitz Wilkins, Robin Schavoir","KimStim","Drama","English","Jun 28, 2019, Limited","May 4, 2020","1h 16m","When a couple's car breaks down, they're helped by an older black man who inspires them with his creative wisdom. When they discover the words he spoke might not be his own, they are forced to confront the originality of their own lives.",77,NA,"The Plagiarists"
