"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Hans Petter Moland","Turid Øversveen, Håkon Øverås","Hans Petter Moland","Magnolia Pictures","Zentropa International Sweden, Norwegian Film Institute, 4 1/2 Film, Helgeland Film, 4 1/2 Fiksjon, Zentropa Entertainments","Drama","Norwegian","Aug 7, 2020, Limited","Aug 7, 2020","2h 3m","Scope (2.35:1)","A man retires to solitary life in the Norwegian woods after the death of his wife, but the past resurfaces.",72,50,"Out Stealing Horses"
