"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Eric Barbier","Eric Jehelmann, Philippe Rousselet","Eric Barbier, Marie Eynard, Romain Gary","Lorette Cinéma, Nexus Factory, Jerico, TF1 Films Production, Pathé, Umedia","Drama","French (France)","Apr 27, 2020","2h 11m","Digital 2.39:1","A man recounts his life, from his childhood through his experiences in World War II, and the story of his self-sacrificing mother, who raised him alone.",64,85,"Promise at Dawn"
