"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Akiv Ali","Bhushan Kumar, Krishan Kumar, Luv Ranjan, Ankur Garg","Luv Ranjan, Tarun Jain, Surabhi Bhatnagar","Yash Raj Films","T-Series, Luv Films","Romance, Comedy","Hindi","May 17, 2019, Limited","$425.9K","2h 15m","Dolby SR, Dolby Digital","Scope (2.35:1)","A 50-year-old single father faces disapproval from his family and his ex-wife when he falls in love with a 26-year-old woman.",21,75,"De De Pyaar De"
