"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Jack Nicholson","Steve Blauner, Jack Nicholson","Jeremy Larner, Jack Nicholson","BBS Productions","R","Drama","English","Feb 25, 2017","1h 30m","A basketball star (William Tepper) beds a professor's wife (Karen Black), while his anti-war roommate (Michael Margotta) goes mad.",57,21,"Drive, He Said"
