"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"David M. Evans","David Bixler, Kelli Konop","Jeff Schechter","Universal/Universal Int","G","Kids & Family, Comedy","English","Oct 1, 2014","1h 39m","Surround","When George Newton and his family go on a European vacation, their St. Bernard, Beethoven, is unable to go on the trip. Instead, the Newtons arrange for George's brother, Richard (Judge Reinhold), to watch the rambunctious, gigantic pooch. With a road trip already planned, the RV becomes a bit more cramped when Beethoven joins Richard and his wife (Julia Sweeney) and kids (Joe Pichler, Michaela Gallo). But unknown to them, the family has a few more additions to the journey: two crooks.",0,25,"Beethoven's 3rd"
