"Director","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Whit Stillman","Castle Rock Entertainment, Westerly Films","PG-13","Drama","English","Jul 29, 1994, Limited","Apr 27, 2016","$7.3M","1h 40m","Surround, Stereo","During the 1980s, uptight Ted Boynton (Taylor Nichols) is a salesman working in the Barcelona office of a Chicago-based company. He receives an unexpected visit from his cousin Fred (Chris Eigeman), a naval officer who has come to Spain on a public relations mission for a U.S. fleet. Not exactly friends in the past, Ted and Fred strike up relationships with women in the Spanish city and experience conflicts -- Ted with his employer, and Fred with the Barcelona community.",81,80,"Barcelona"
