"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Bob Clark","Don Carmody, Bob Clark","Astral Bellevue Pathé, Simon / Reeves / Landsburg Productions","R","Comedy","English","Dec 7, 2019","1h 35m","Pee Wee (Dan Monahan) and his trouble-seeking teen friends are up to more antics in this raucous sequel. When an overzealous reverend and his followers target an upcoming Shakespeare festival for being indecent, Pee Wee and the boys prove to be surprisingly supportive of the arts as they turn the tables on the pious group. Also contending with the Ku Klux Klan and a shifty politician, the mischievous crew even finds time to take on stern gym teacher Miss Balbricker (Nancy Parsons).",10,40,"Porky's II: The Next Day"
