"Director","Producer","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"William A. Wellman","Dore Schary","Metro-Goldwyn-Mayer","Metro-Goldwyn-Mayer","War","English","Jan 20, 1950, Original","Aug 18, 2008","1h 58m","Members of the U.S. Army's 101st Airborne Division are fighting for their country amidst the rugged terrain of Bastogne, Belgium, in December 1944. Holley (Van Johnson) and his American compatriots have already seen one of their own, Roderigues (Ricardo Montalban), perish under enemy fire. The men try to rebuff another series of Nazi attacks, but what they really need is a change in the weather. Without clear skies, they'll never get the air support they need.",78,83,"Battleground"
