"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"J. Lee Thompson","Pancho Kohner","Gail Morgan Hickman","Golan-Globus, Cannon Films","R","Crime, Drama","English","Jan 17, 2017","$9.1M","1h 40m","Years ago, police detective Jack Murphy (Charles Bronson) put murderer Joan Freeman (Carrie Snodgress) behind bars. But, when Freeman is released, she wreaks havoc upon Murphy's life. Freeman kills his ex-wife and other police officers, framing Murphy for her crimes. After he's arrested, the police handcuff Murphy to a thief, Arabella McGee (Kathleen Wilhoite). Still attached to Arabella, Murphy breaks out of jail, and the duo work together to find the real killer.",40,44,"Murphy's Law"
