"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Don Roos","Bobby Cohen, Harvey Weinstein","Don Roos","Miramax Films","Miramax Films","PG-13","Romance, Drama","English","Nov 15, 2000, Wide","May 23, 2016","$36.8M","1h 46m","Dolby SR, Dolby Stereo, Surround, SDDS, DTS, Dolby Digital","Digital Projection, Flat (1.85:1)","Buddy is fearlessly confident and wildly charming, his clients love him, and thanks to his good looks, so do woman. Abby is a down-to-earth and naturally good-looking housewife. They were stranger's worlds apart until something brought them together. Something more than attraction; something more than fate; something more than coincidence.",53,32,"Bounce"
