"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Fisher Stevens","Matthew Rowland","Patrick Breen","Paramount Pictures","GreeneStreet Films Inc.","R (Strong Sexual Images|Language)","Romance, Comedy","English","Sep 27, 2002, Original","May 1, 2012","$63.8K","1h 29m","Dolby Stereo, Dolby Digital, Dolby A, Surround, Dolby SR","Flat (1.85:1)","To cheat or not to cheat? That is the question that faces two city couples: commercial director Dag (Ron Eldard) and his down-to-earth girlfriend Halley (Kyra Sedgwick) ; and peanut-butter mascot Peter (Patrick Breen) and his Prozac-popping girlfriend Rebecca (Marley Shelton). One illicit kiss sends a group of young Manhattanites on a wild ride into the dark side of modern romantic neuroses. In this 21st century metropolis, fate, lust and loss sometimes dangerously, often comically, collide.",18,28,"Just a Kiss"
