"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Pasha Patriki","Jason Cherubini, Alexander Ferguson, Tyler W. Konney, Richard Switzer","Chad Law","Saban Films","Dawn's Light, Taylor & Dodge","R (Violence and Language)","Action, Mystery & Thriller","English","Jun 29, 2018, Limited","Jun 29, 2018","1h 45m","Scope (2.35:1)","A deep cover operative awakens to find himself imprisoned on a submarine. With the help of a fellow prisoner and an amateur agent, he must race against the clock to escape the vessel and expose who set him up.",0,25,"Black Water"
