"Director","Producer","Screenwriter","Rating","Genre","Original Language","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Damian Harris","Andrew S. Karsch","Damian Harris","R","Romance, Comedy","English","Aug 5, 2003","$154.6K","1h 35m","Surround","Poised to attend Oxford University, 19-year-old Charles Highway (Dexter Fletcher) decides it's high time to have a romantic encounter with an older woman. With the help of a computer program and several eccentric relatives, Highway sets his sights on seducing Rachel Noyce (Ione Skye), a stunning American in her 20s. However, Highway has his work cut out for him. Noyce has a boyfriend, DeForest (James Spader), and is not exactly receptive to Highway's advances -- at first, anyway.",45,53,"The Rachel Papers"
