"Director","Producer","Screenwriter","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Wendy Bednarz","Nadia Eliewat","Wendy Bednarz","Drama","Hindi","1h 52m","A story of unquenchable dreams and heartbreak unfurls against the backdrop  of a sand-swept Gulf city when a child is left behind on a school bus in sweltering heat and a mother embarks on a journey to uncover the truth.",67,NA,"Yellow Bus"
