"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Elie Grappe","Jean-Marc Fröhle, Tom Dercourt","Elie Grappe, Raphaëlle Desplechin","Kino Lorber","Point Prod, RTS - Radio Télévision Suisse, Cinémadefacto","Drama","French (France)","Jun 24, 2022, Limited","Aug 23, 2022","$12.5K","1h 27m","Flat (1.85:1)","Olga (Anastasia Budiashkina) is a talented teenage Ukrainian gymnast exiled in Switzerland, dreaming of Olympic gold and trying to fit in with her new team in her new home. As she prepares for the European Championships, the Ukrainian people back home in Kyiv rise up in what has become known as the Maidan Revolution, suddenly involving everyone she cares about. Olga is left a powerless, distant bystander as her mother, an investigative journalist, faces danger as she challenges the brutal Yanukovich regime. Incorporating documentary footage from the 2013 uprising, Olga is a tense, sensitively handled tale of exile reflecting the clash between the personal and the political in a young woman's search for identity.",92,89,"Olga"
