"Director","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Rouben Mamoulian","John Taintor Foote, Garrett Fort, Johnston McCulley, Bess Meredyth","20th Century Fox, Fox","20th Century Fox","Adventure","English","Nov 1, 1940, Original","Oct 27, 2015","1h 33m","Mono","Flat (1.37:1), 35mm","Tired of Governor Quintero's (J. Edward Bromberg) exploitation of poor Californians, Don Diego (Tyrone Power) decides to fight back and assumes the identity of Zorro. A masked hero with a sword, Zorro fights on behalf of the people against the corrupt Quintero and his wicked assistant, Captain Pasquale (Basil Rathbone). At the same time, Diego falls for Lolita (Linda Darnell), the governor's niece, and he pursues her while constantly battling to oust Quintero from power.",92,79,"The Mark of Zorro"
