"Director","Producer","Distributor","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Robert Altman, Bruce Beresford, Bill Bryden, Jean-Luc Godard, Derek Jarman, Franc Roddam, Nicolas Roeg, Ken Russell, Charles Sturridge, Julien Temple","Don Boyd","Miramax Films","R","Musical","English","Jul 14, 1987, Original","Mar 2, 2017","1h 31m","Surround","In this opera-based anthology, 10 directors interpret 10 popular arias. Among others, Robert Altman imagines the opening night of Jean-Philippe Rameau's ""Les Boréades"" in 1734 Paris; Jean-Luc Godard envisions Jean-Bapiste Lully's ""Armide"" as the story of French maids desperately trying to seduce burly bodybuilders lifting weights at the gym; and Julien Temple stages Giuseppe Verdi's ""Rigoletto"" with synchronous infidelities occurring at the same hotel.",57,47,"Aria"
