"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Runtime","Synopsis","Critics","Audiences","Title"
"Patricia Chica","Samuel Gagnon, Patricia Chica, Bahija Essoussi-Gagnon","Patricia Chica, Kamal John Iskander","Level 33 Entertainment","Flirt Films, Objectif 9","Drama, Comedy, Romance","English","Jun 2, 2023, Limited","1h 34m","A Middle-Eastern medical school student, new to Montreal, puts his relationship with his father at risk when he forfeits his education after being forever changed by two young women who shatter his limited beliefs in himself and his destiny.",100,NA,"Montréal Girls"
