"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Kevin Hooks","Frank Mancuso Jr.","Preston A. Whitmore II","Metro-Goldwyn-Mayer","R","Action","English","Sep 16, 2008","$17.2M","1h 38m","Surround, Stereo","During a routine prison work detail, convict Piper (Laurence Fishburne) is chained to Dodge (Stephen Baldwin), a cyberhacker, when gunfire breaks out. Apparently, the attack is related to stolen money that the Mafia is after, and some computer files that somebody wants desperately to bury. The pair, who don't exactly enjoy each other's company, escape and must work together if they are to reach Atlanta alive. Luckily, they meet a woman (Salma Hayek) who may be willing to help them.",18,23,"Fled"
