"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Elle Callahan","Samuel Sandweiss, Brandon Somerhalder","Elle Callahan","Samuel Goldwyn Films","Samuel Goldwyn Films","Horror, Mystery & Thriller","English","Jun 14, 2019, Limited","Jun 14, 2019","1h 30m","Scope (2.35:1)","A shape-shifting creature terrorizes a group of teens in the desert after one of them reads a mysterious chant from an internet site.",70,45,"Head Count"
