"Director","Producer","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Christopher Hampton","Ronald Shedlo, John McGrath","R","Drama, LGBTQ+","English","Jun 3, 2016","$2.3M","2h 2m","Surround","In this fact-based film, painter Dora Carrington (Emma Thompson) develops an intimate but extremely complex bond with writer Lytton Strachey (Jonathan Pryce). Though Lytton is a homosexual, he is enchanted by the mysterious Dora and they begin a lifelong friendship that has strangely romantic undertones. Eventually, Lytton and Dora decide to live together, despite the fact that the latter has fallen in love with military man Ralph Partridge (Steven Waddington), whom she plans to marry.",54,74,"Carrington"
