"Director","Producer","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Bernard Rose","Sarah Radclyffe, Tim Bevan","PG-13","Fantasy","English","Feb 4, 2014","$6.7K","1h 32m","Surround","This dark psychological drama follows young Anna Madden (Charlotte Burke), a lonely British child who begins to inhabit the world that she draws in her sketchbook. When she creates a boy on paper, she later meets the same child, Marc (Elliott Spiers), in her dream realm. Things take a creepy turn when Anna draws her absentee father (Ben Cross), and he appears in her world as a menacing figure out to get her. Can Anna control this strange realm, or will she become a victim of it?",100,71,"Paperhouse"
