"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Elia Kazan","Louis D. Lighton","Frank Davis, Anita Loos, Tess Slesinger, Betty Smith","20th Century Fox","Twentieth Century Fox","PG","Drama","English","Feb 28, 1945, Wide","2h 8m","Mono","This adaptation of the classic novel tells the story of young Francie Nolan (Peggy Ann Garner) who yearns for life beyond her Brooklyn apartment building. While her daily routine is difficult, she makes the best of her situation, living with her hard-working mother (Dorothy McGuire), alcoholic father (James Dunn) and tough little brother (Ted Donaldson). Encouraged by her kind but irresponsible dad, Francie struggles to keep her hopes up and persevere despite all the odds against her.",94,90,"A Tree Grows in Brooklyn"
