"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Daniel Petrie Jr.","Michael Rotenberg","Hollywood Pictures","PG","Comedy","English","Aug 12, 1994, Limited","Aug 10, 2016","$28.9M","1h 33m","Stereo, Surround","After getting fired from their jobs at an electronics store, Bones (Pauly Shore) and Jack (Andy Dick) sign up for the U.S. Army Reserve, hoping to make a little money with a minimum of responsibility. What the hapless pals don't realize, however, is that Libya has just invaded Chad, so Bones and Jack are quickly shipped off for service. Now these slackers turned Army recruits are getting lost in the Sahara and engaging in armed combat with the Libyan forces.",12,44,"In the Army Now"
