"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Raja Gosnell","Richard Suckle, Charles Roven","William Hanna, Joseph Barbera, James Gunn","Warner Bros. Pictures","Warner Brothers, Mosaic Media Group","PG","Kids & Family, Comedy, Adventure","English","Mar 20, 2004, Wide","Feb 1, 2012","$84.2M","1h 33m","Surround, Dolby SRD, DTS, SDDS","Flat (1.85:1)","In this live-action sequel, the lovable dog Scooby-Doo once again joins his pals Shaggy (Matthew Lillard), Velma (Linda Cardellini), Fred (Freddie Prinze Jr.) and Daphne (Sarah Michelle Gellar) as they stumble into another seemingly supernatural mystery. In addition to facing off against various monsters that are tormenting their town, the gang must deal with television journalist Heather Jasper-Howe (Alicia Silverstone), who is out to discredit their investigations.",23,41,"Scooby-Doo 2: Monsters Unleashed"
