"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Fraser C. Heston","Jack Cummins","W.D. Richter","Castle Rock Entertainment, New Line Cinema","R","Horror","English","Mar 1, 2016","$15.1M","2h 0m","Dolby, Dolby SR, SDDS, Surround","Flat (1.85:1)","When a creepy older man named Leland Gaunt (Max von Sydow) moves to a small town in Maine and sets up an antique shop, bad things soon follow. Gaunt has the remarkable ability of selling people exactly what they want most, but his ideal purchases come at a price that involves more than just money. Through Gaunt's manipulation, the citizens of the town gradually turn on one another, resulting in violence that Sheriff Alan Pangborn (Ed Harris) struggles to contain.",32,44,"Needful Things"
