"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Craig Rosenberg","Garth H. Drabinsky, Andreas Grosch, Joel B. Michaels, Clive Parsons, Steve Samuels","Craig Rosenberg","Lakeshore Entertainment, VIP 3 Medienfonds","R (Some Images of Violence)","Mystery & Thriller","English","Feb 25, 2016","1h 42m","Dolby Digital Surround EX","Rachel Carson (Demi Moore), a best-selling crime novelist, is devastated and filled with guilt over the accidental death of her son. Hoping that a change of scenery will help alleviate her suffering, she leaves her home in the city and moves into a vacant country house owned by a friend and begins a relationship with charming local Angus (Hans Matheson). But, just as her life is taking a turn for the better, Rachel realizes she's being romanced by a ghost, leading her to doubt her own sanity.",29,46,"Half Light"
