"Director","Producer","Screenwriter","Distributor","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Shimon Dotan","Shimon Dotan, Netaya Anbar","Shimon Dotan, Netaya Anbar","Roam Films","Drama","English","Jan 20, 2012, Limited","Feb 9, 2021","1h 45m","Three Chinese students in 1980 New York become captivated by American culture, but violence and infidelity plunge them into a state of confusion and fear.",40,NA,"Watching TV With the Red Chinese"
