"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Steven Lisberger","Donald Kushner","Bonnie MacBird, Steven Lisberger","Buena Vista Pictures","Walt Disney Pictures, Lisberger/Kushner","PG","Kids & Family, Sci-Fi, Action","English","Jul 9, 1982, Wide","Dec 13, 2015","1h 36m","Surround, Magnetic Stereo 6 Track, Dolby Stereo","When talented computer engineer Kevin Flynn (Jeff Bridges) finds out that Ed Dillinger (David Warner), an executive at his company, has been stealing his work, he tries to hack into the system. However, Flynn is transported into the digital world, where he has to face off against Dillinger's computerized likeness, Sark, and the imposing Master Control Program. Aided by Tron (Bruce Boxleitner) and Yori (Cindy Morgan), Flynn becomes a freedom fighter for the oppressed programs of the grid.",73,69,"Tron"
