"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"James Ivory","Ismail Merchant","E.M. Forster, Ruth Prawer Jhabvala","Warner Home Vídeo, Image Entertainment Inc.","Goldcrest Films International, Merchant Ivory Productions, National Film Finance Corporation","Drama","English","Mar 7, 1986, Original","Aug 25, 2015","$12.0M","1h 55m","Dolby, Surround","In this British drama based on the novel by E.M. Forster, Lucy Honeychurch (Helena Bonham-Carter), a young Englishwoman, is touring Italy with her older cousin (Maggie Smith). At a hotel in Florence, Lucy meets the charming and free-spirited George Emerson (Julian Sands). Although intrigued by George, once she's back in England Lucy ponders settling down with the wealthy, staid Cecil Vyse (Daniel Day-Lewis). When George reappears in her life, Lucy must decide between him and Cecil.",100,85,"A Room With a View"
