"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Neal Miller","Neal Miller, Nancy Miller","Neal Miller, Nancy Miller, Dorothy Velasco","Cinema Libre Studio","Rubicon Film Productions Ltd., Oregon Creative LLC","PG-13 (Brief Drug Content)","Comedy, Drama","English","Sep 28, 2007, Limited","Oct 14, 2016","1h 42m","Flagg Purdy (Alan Arkin), a cantankerous handyman, lets his rivalry with his neighbor go too far and subsequently files a lawsuit. Though he wins the suit, he loses the goodwill of his community. Humiliated, Flagg retires to his bed and refuses to leave it, insisting that he will soon die. His long-suffering wife (Barbara Dana) goes along with the charade and agrees to his demand that the couple's estranged offspring come to say goodbye.",23,13,"Raising Flagg"
