"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Gren Wells","Marc Lhormer, Brenda Lhormer, Peter Phok, Christopher H. Warner","Marc Lhormer, Melissa Martin","Freestyle Digital Media","Zin Haze Productions, Resonate Entertainment","R (Some Teen Marijuana Use)","Drama","English","Nov 4, 2022, Limited","Nov 4, 2022","1h 34m","A year after her family suffers an unimaginable loss, teenage Tess pens a heartfelt letter to her dead little sister Zoe, reflecting on what was lost, her resistance to traveling with her family down recovery road, and the surprising sources from which she gains love and support so that she can begin to get better.",71,87,"Dear Zoe"
