"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Luis Valdez","Bill Borden, Taylor Hackford","Luis Valdez","Columbia Pictures Corporation, New Visions Pictures","PG-13","Biography, Drama","English","Jul 24, 1987, Original","Jan 8, 2014","$52.7M","1h 48m","Surround, Stereo","Los Angeles teenager Ritchie Valens (Lou Diamond Phillips) becomes an overnight rock 'n' roll success in 1958, thanks to a love ballad called ""Donna"" that he wrote for his girlfriend (Danielle von Zerneck) whose parents didn't want her to date a Latino boy. But as his star rises, Valens has conflicts with his jealous brother, Bob (Esai Morales), and becomes haunted by a recurring nightmare of a plane crash just as he begins his first national tour alongside Buddy Holly (Marshall Crenshaw).",83,78,"La Bamba"
