"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Oliver Parker","David Barron, Luc Roeg","Sony Pictures Entertainment, Castle Rock, Columbia Pictures","Castle Rock Entertainment, Columbia Pictures Corporation","R","Drama","English","Dec 15, 1995, Original","Jan 9, 2009","$2.2M","2h 4m","Surround","Heroic general Othello (Laurence Fishburne), the only African in the Venetian army, is carrying on a courtship with white noblewoman Desdemona (Irène Jacob). Their hasty marriage causes some political upheaval, but the military leader is quickly dispatched to halt an invasion on Cyprus. Once there, Othello's lieutenant, Iago (Kenneth Branagh), who believes Othello has wronged him, conceives a plan to get revenge by convincing the new husband that his wife is unfaithful.",68,64,"Othello"
