"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"John Irvin","Larry DeWaay","Gary DeVore, George Malko","Juniper Films","R","Action, Drama","English","Sep 16, 2008","1h 45m","Surround, Stereo","Mercenary soldiers Jamie (Christopher Walken) and Drew (Tom Berenger) are hired by a large corporation to liberate Zangaro, a small African nation, from an iron-fisted despot. Once there, Jamie ends up in jail. After being brutally tortured, he is helped by Dr. Okoye (Winston Ntshona), a political prisoner, and learns more about the plight of the country's people. After Jamie is freed, he becomes disillusioned with his wealthy employers and joins the Zangaro people on the revolutionary front.",70,53,"The Dogs of War"
