"Director","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Laurence Olivier","Laurence Olivier, William Shakespeare","Universal Pictures, Criterion Collection","Two Cities Films Ltd., Rank Organization, Pilgrim Pictures, J. Arthur Rank Films [gb]","Drama","English","Sep 28, 1948, Original","Mar 23, 2017","2h 33m","Mono","Flat (1.37:1)","Winner of four Academy Awards, including Best Picture and Best Actor, Sir Laurence Olivier's ""Hamlet"" continues to be the most compelling version of Shakespeare's beloved tragedy. Olivier is at his most inspired - both as director and as the melancholy Dane himself - as he breathes new life into the words of one of the world's greatest dramatists.",96,80,"Hamlet"
