"Director","Producer","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Ken Russell","Ken Russell","R","Drama, LGBTQ+","English","Jan 1, 2011","$22.2K","1h 52m","Surround","Born to a rich landowner in the waning days of the Victorian era, Ursula Brangwen (Sammi Davis) grows into a beautiful young woman full of imagination and ambition. The free-spirited Ursula begins to feel trapped by her prim surroundings, but her life changes when she has an erotic experience with Winifred (Amanda Donohoe), a bisexual teacher. From then on, Ursula puts all of her passion and creativity into the pursuit of sexual fulfillment. But her insatiable quest becomes a source of anguish.",63,57,"The Rainbow"
