"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Nick Castle","Eric L. Gold, Michael I. Rachmil","Dean Lorey, Damon Wayans, Gary Rosen","Universal Pictures","PG-13","Comedy","English","Mar 24, 1995, Limited","Apr 19, 2016","$29.4M","1h 37m","Surround, Stereo","Maj. Benson Payne (Damon Wayans) lives, breathes and sleeps war. But after being honorably discharged from the Marines due to a lack of wars, Payne, the natural-born killer, has absolutely no idea how to cope in everyday civilian life. Fortunately, before he completely breaks down, Payne finds his way back into a military capacity at Madison Preparatory School, leading a group of misfit JROTC students who don't want to be led. Whipping these kids into shape might be his toughest battle yet.",29,68,"Major Payne"
