"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Will Gluck","Zanne Devine, Will Gluck","Bert V. Royal","Sony Pictures","Olive Bridge Entertainment","PG-13 (Mature Thematic Elements|Language|Some Drug Material|Teen Sexuality)","Comedy","English","Sep 17, 2010, Wide","Apr 16, 2012","$58.4M","1h 33m","SDDS, Dolby Digital, DTS","Prompted by her popular best friend to spill details of her boring weekend, Olive, a clean-cut teen, decides to spice things up by telling a little lie about losing her virginity; when the high-school busybody overhears the conversation and spreads it all over campus, Olive is suddenly notorious but for the wrong reasons.",85,77,"Easy A"
