"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Billy Wilder","Billy Wilder","Billy Wilder, I.A.L. Diamond","Bavaria Atelier, Société Française de Production, Lorimar Film Entertainment","PG","Drama","English","May 26, 2009","1h 50m","When movie legend Fedora (Marthe Keller) commits suicide, the world grieves, and no one more so than writer and old flame Barry ""Dutch"" Detweiler (William Holden). Two weeks prior, he had visited the reclusive celebrity on a remote Mediterranean island where she confessed she was effectively being held captive by a mysterious Polish countess (Hildegard Knef). Now, with too many lingering questions still on his mind, Barry resolves to find out what really happened to her.",71,62,"Fedora"
