"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Antoine Fuqua","Sean Ryerson","Andrew Scheinman, Adam Scheinman, Tony Gilroy","Warner Bros. Pictures","Bait Films, Castle Rock Entertainment, Village Roadshow Prod.","R","Action, Comedy","English","Sep 15, 2000, Wide","Mar 25, 2009","1h 59m","SDDS, Dolby Digital, DTS, Surround, Dolby SR","Scope (2.35:1)","Landing in jail for a petty theft crime, Alvin finds himself sharing a cell with John Jaster, the incarcerated half of the pair of high-tech thieves responsible for the missing gold. His partner, Bristol, is still at large. Alvin wants only to get out of prison and start fresh with his girlfriend, Lisa, and when the Feds, led by U.S. Treasury investigator Clenteen, set him loose on a sketchy deal, he thinks his luck has changed. Alvin has his freedom and the Feds have found their bait.",26,41,"Bait"
