"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Archie Mayo","David L. Loew","Joseph Fields, Roland Kibbee","Universal/Universal Int","Comedy","English","May 16, 1946, Limited","Apr 5, 2019","1h 25m","In this Marx Brothers film, Ronald Kornblow (Groucho Marx) takes over as the manager of a luxurious hotel in Casablanca, in the aftermath of World War II. After discovering that both of his predecessors had been murdered, Kornblow begins to fear for his safety -- especially when Nazi Count Pfefferman (Sig Ruman) tries to take over Kornblow's job in a bid to get his hands on valuable items that were stashed in the hotel by the Nazis at the tail end of the war.",63,69,"A Night in Casablanca"
