"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"George Cukor","Lawrence Weingarten","Ruth Gordon, Garson Kanin","MGM/UA Home Entertainment Inc., Warner Home Vídeo, Metro-Goldwyn-Mayer","Metro Goldwyn Mayer, Loew's Inc.","Comedy","English","Jun 13, 1952, Original","Sep 1, 2009","1h 35m","Pat Pemberton, a college athletics instructor, enters a number of golf matches against female professionals; she holds her own until her condescending fiancé, Collier Weld, turns up at the games and distracts her; sports manager Mike Conovan sees her talent and offers to train her; after realizing that Pat stops trying when Collier is around, Mike works to keep them apart, especially when he begins to develop feelings for her.",85,69,"Pat and Mike"
