"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Stephen J. Anderson","Dorothy McKim","Jon Bernstein, Michelle Spitz, Don Hall, Nathan Greno, Aurian Redson, Joe Mateo, Stephen J. Anderson, William Joyce","Buena Vista Pictures","Walt Disney Pictures","G","Kids & Family, Adventure, Comedy, Animation","English","Mar 30, 2007, Wide","Jan 1, 2014","1h 34m","SDDS, Dolby Digital, DTS, Dolby SRD","Flat (1.85:1)","Boy genius Lewis gives up hope of retrieving his latest invention, which was stolen by Bowler Hat Guy, then a young time-traveler named Wilbur Robinson arrives on the scene to whisk Lewis away in his time machine. The boys spend a day in the future with Wilbur's eccentric family and uncover an amazing secret at the same time.",67,74,"Meet the Robinsons"
