"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"William Lustig","Larry Cohen","Larry Cohen","Shapiro-Glickenhaus Entertainment","R","Horror","English","May 13, 1988, Original","Aug 12, 2014","1h 25m","Surround","Two New York policemen (Tom Atkins, Bruce Campbell) and a policewoman (Laurene Landon) search for a killer in uniform who should be dead.",56,41,"Maniac Cop"
