"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Rerelease Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Bille August","Per Holst","Bille August, Martin Andersen Nexø","Miramax Films","Per Holst Filmproduktion, Svensk Filmindustri","PG-13","Drama","Danish","Dec 21, 1988, Original","Feb 24, 2017","Oct 27, 2016","$8.7K","2h 40m","Surround, Stereo","When his wife dies, Lassefar (Max von Sydow) takes his 12-year-old son, Pelle (Pelle Hvenegaard), from their home in Sweden to Denmark in search of a better life. Signing on as laborers at a large farm, father and son undergo numerous trials, including prejudice against immigrants and run-ins with those more powerful than themselves in both the physical and the social sense. Over the course of a year, young Pelle learns what it takes to survive in a harsh and unforgiving world.",84,89,"Pelle the Conqueror"
