"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Trevor Nunn","Stephen Evans, David Parfitt","Trevor Nunn, William Shakespeare","Renaissance Films","PG","Comedy, Drama","English","Jun 13, 2016","$551.5K","2h 14m","Surround","A shipwreck separates Viola (Imogen Stubbs) from her twin brother, Sebastian (Steven Mackintosh). Believing him to be dead, Viola disguises herself as a boy and goes to work for Duke Orsino (Toby Stephens), whom she loves. The object of the duke's heart, Olivia (Helena Bonham Carter), does not reciprocate his feelings -- however, she falls madly for Viola, whose true gender she doesn't know. Meanwhile, Olivia's uncle, Sir Toby (Mel Smith), manipulates all of their entangled relationships.",76,80,"Twelfth Night"
