"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Iram Haq","Maria Ekerhovd","Iram Haq","Kino Lorber","Mer Film, Zentropa International Sweden, Rohfilm Factory GmbH","Drama","Norwegian","Jul 13, 2018, Limited","Oct 9, 2018","$40.6K","1h 46m","Scope (2.35:1)","Sixteen-year-old Nisha lives a double life. When out with her friends, she's a regular Norwegian teenager. At home with her family, she is the perfect Pakistani daughter. When her father catches her alone with her boyfriend, Nisha's two worlds brutally collide. To set an example and escape the judgment of their peers, Nisha's parents send her to live with her extended family in a small town in Pakistan. There, Nisha must adapt to a rigid culture that denies her the freedoms she once enjoyed.",78,76,"What Will People Say"
