"Director","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Michael Curtiz","Howard Koch, Seton I. Miller","Warner Bros. Pictures","Warner Brothers","Adventure","English","Jul 1, 1940, Original","Sep 1, 2009","2h 7m","Mono","35mm","As Spain prepares an armada to invade England, British privateer Geoffrey Thorpe (Errol Flynn) embarks on a mission to loot Spanish ships. When he captures the vessel carrying ambassador Don Jose Alvarez de Cordoba (Claude Rains), the dashing captain falls for his niece, the beautiful Dona Maria (Brenda Marshall), who settles comfortably in England. Dedicated to protecting British interests, Thorpe heads out to sea on a dangerous expedition that may determine the country's fate.",94,87,"The Sea Hawk"
