"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Michael Winterbottom","Andrew Eaton","Eoin McNamee","Warner Sogefilms A.I.E., Warner Home Vídeo, Gramercy Pictures, Polygram, Asmik Ace Entertainment [jp]","PolyGram Filmed Entertainment, Revolution Films","R","Drama","English","Oct 30, 1998, Wide","$1.2K","1h 27m","Dolby Digital, DTS, Surround","Flat (1.37:1)","Helen (Rachel Weisz), a young woman living in an English coastal town, is the object of desire for 14-year-old Honda (Luka Petrusic), a mute refugee who secretly records the conversations of everyone around him. When Helen's former lover, Martin (Alessandro Nivola), returns home after being released from jail, he watches her from a distance and hopes to rekindle their past relationship. As Helen is drawn to Martin, Honda plots to use his secret tapes to gain her affection.",67,61,"I Want You"
