"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Stanley Kramer","Stanley Kramer","United Artists","United Artists","PG","Comedy","English","Oct 29, 1969, Original","Sep 16, 2008","2h 20m","In Santa Vittoria, an Italian town renowned for its vineyards, the residents discover that the occupying Nazi troops plan to take all their wine for themselves. Determined to keep as many bottles as they can, the citizens, led by Mayor Italo Bombolini (Anthony Quinn), try to appease the Germans by offering them a generous number of cases and hiding the rest. Unfortunately, the Nazi leader, Captain Von Prum (Hardy Kruger), realizes that there is more wine, and becomes intent on finding it.",73,83,"The Secret of Santa Vittoria"
