"Director","Producer","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Laurence Olivier","Laurence Olivier","Lopert Pictures Corp.","London Film Productions","History, Drama","English","Mar 11, 1956, Original","Mar 23, 2017","2h 35m","Having helped his brother King Edward IV (Cedric Hardwicke) take the throne of England, the jealous hunchback Richard, Duke of York (Laurence Olivier), plots to seize power for himself. Masterfully deceiving and plotting against nearly everyone in the royal court, including his eventual wife, Lady Anne (Claire Bloom), and his brother George, Duke of Clarence (John Gielgud), Richard orchestrates a bloody rise to power before finding all his gains jeopardized by those he betrayed.",81,78,"Richard III"
