"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Juan José Campanella","Mariela Besuievski, Fernando Blanco, Pablo Bossi, Jorge Estrada Mora, Gerardo Herrero","Juan José Campanella, Fernando Castets","Sony Pictures Classics","Tornasol Films S.A., Instituto de la Cinematografía y de las Artes Audiovisuales, Patagonik Film Group","R (Language)","Comedy, Drama","Spanish","May 10, 2002, Wide","$624.2K","2h 4m","Surround, Dolby SR, Dolby Digital, Dolby A, Dolby Stereo","Flat (1.85:1)","At age 42, Rafael Belvedere is having a crisis. He's overwhelmed by his responsibilities and just isn't having any fun. Just when Rafael feels the most alone and unable to reach out to anyone, a series of unexpected events lead him to reevaluate his life. A minor heart attack forces him to slow down, and a reunion with Juan Carlos, a childhood friend who tries to keep a positive attitude in the wake of a personal tragedy in his own life, helps Rafael to change his life.",86,91,"The Son of the Bride"
