"Director","Producer","Screenwriter","Distributor","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Bent Hamer","Bent Hamer","Bent Hamer","Sony Pictures Classics","PG-13 (Brief Nudity)","Comedy, Drama","Norwegian","May 22, 2009, Limited","Jan 1, 2012","$301.9K","1h 29m","Dolby Digital","At the age of 67, Odd Horten (Baard Owe) is forced to retire from his longtime job as a train engineer. Having lived nearly his whole adult life in the shadow of the railyard, he finds it difficult to adjust to his new life. After a series of strange encounters that unsettle his mood even further, Odd Horten finally meets an elderly stranger who may just give him the courage to try something new.",90,63,"O'Horten"
