"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Rerelease Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Victor Fleming","Victor Fleming, Mervyn LeRoy","L. Frank Baum, Noel Langley, Florence Ryerson, Edgar Allan Woolf","Metro-Goldwyn-Mayer","Metro Goldwyn Mayer","G","Kids & Family, Fantasy, Musical","English","Aug 25, 1939, Wide","Nov 6, 1998","Sep 29, 2009","$5.5M","1h 41m","Mono","Flat (1.37:1)","When a tornado rips through Kansas, Dorothy (Judy Garland) and her dog, Toto, are whisked away in their house to the magical land of Oz. They follow the Yellow Brick Road toward the Emerald City to meet the Wizard, and en route they meet a Scarecrow (Ray Bolger) that needs a brain, a Tin Man (Jack Haley) missing a heart, and a Cowardly Lion (Bert Lahr) who wants courage. The wizard asks the group to bring him the broom of the Wicked Witch of the West (Margaret Hamilton) to earn his help.",98,89,"The Wizard of Oz"
